year_code,quarter_code,commercial_district_code,total_foot_traffic_now,total_foot_traffic_previous,traffic_diff
2023,2,3110173,350024,411352,-61328
2023,2,3110172,967774,798926,168848
2023,2,3110171,321109,348950,-27841
2023,2,3110170,2407852,3055354,-647502
2023,2,3110169,546382,657075,-110693
2023,2,3110168,481370,492138,-10768
2023,2,3110167,1709111,1758437,-49326
2023,2,3110166,2083893,2155444,-71551
2023,2,3110165,741586,746841,-5255
2023,2,3110164,478106,505112,-27006
2023,2,3110163,585371,696592,-111221
2023,2,3110162,482442,520308,-37866
2023,2,3110161,659212,982048,-322836
2023,2,3110160,558644,535087,23557
2023,2,3110159,3551628,3357589,194039
2023,2,3110158,2805518,2594629,210889
2023,2,3110157,1397739,1407136,-9397
2023,2,3110156,1095304,1151941,-56637
2023,2,3110155,1043501,980090,63411
2023,2,3110154,1643892,2117625,-473733
2023,2,3110153,304371,297003,7368
2023,2,3110152,258209,260441,-2232
2023,2,3110151,1341999,1293523,48476
2023,2,3110150,1848696,1848012,684
2023,2,3110149,250007,246919,3088
2023,2,3110148,645633,632963,12670
2023,2,3110147,922630,946352,-23722
2023,2,3110146,1362058,1666586,-304528
2023,2,3110144,420988,404297,16691
2023,2,3110142,2082622,1993949,88673
2023,2,3110141,1806409,1970820,-164411
2023,2,3110140,2348249,2216102,132147
2023,2,3110139,2049129,2141986,-92857
2023,2,3110138,1022218,1303581,-281363
2023,2,3110137,1551078,1468893,82185
2023,2,3110136,1113668,1284699,-171031
2023,2,3110135,299576,227259,72317
2023,2,3110134,1408138,1488632,-80494
2023,2,3110133,366017,371913,-5896
2023,2,3110132,529716,555857,-26141
2023,2,3110131,846142,756083,90059
2023,2,3110130,603545,485224,118321
2023,2,3110129,184089,186356,-2267
2023,2,3110128,1232627,1354214,-121587
2023,2,3110127,172951,152448,20503
2023,2,3110126,341760,389273,-47513
2023,2,3110125,1070775,1044934,25841
2023,2,3110124,228633,362952,-134319
2023,2,3110123,871254,806727,64527
2023,2,3110122,294291,310670,-16379
2023,2,3110121,223138,166309,56829
2023,2,3110120,373423,511957,-138534
2023,2,3110118,997778,652901,344877
2023,2,3110117,456983,483636,-26653
2023,2,3110116,578948,656014,-77066
2023,2,3110115,741747,764127,-22380
2023,2,3110114,384263,436376,-52113
2023,2,3110113,157193,174661,-17468
2023,2,3110112,768821,893930,-125109
2023,2,3110110,1000445,1018634,-18189
2023,2,3110109,341231,316311,24920
2023,2,3110107,65530,67051,-1521
2023,2,3110105,763427,911665,-148238
2023,2,3110104,1152031,1261816,-109785
2023,2,3110103,280970,243264,37706
2023,2,3110102,579981,615301,-35320
2023,2,3110099,241350,345804,-104454
2023,2,3110098,86886,90469,-3583
2023,2,3110096,242836,263208,-20372
2023,2,3110095,492560,505322,-12762
2023,2,3110093,2441936,2557210,-115274
2023,2,3110092,752876,672368,80508
2023,2,3110090,609204,657679,-48475
2023,2,3110089,474325,522949,-48624
2023,2,3110088,386652,403105,-16453
2023,2,3110087,234262,284486,-50224
2023,2,3110085,1340495,1356533,-16038
2023,2,3110084,998609,965725,32884
2023,2,3110083,90764,96737,-5973
2023,2,3110082,388775,374960,13815
2023,2,3110081,1668099,1940832,-272733
2023,2,3110080,1685641,1491485,194156
2023,2,3110079,1955463,2144714,-189251
2023,2,3110078,94289,117853,-23564
2023,2,3110077,541441,541269,172
2023,2,3110075,798854,879191,-80337
2023,2,3110074,762280,820229,-57949
2023,2,3110073,253646,130985,122661
2023,2,3110071,64159,53271,10888
2023,2,3110070,53019,65743,-12724
2023,2,3110069,2397204,2649891,-252687
2023,2,3110068,1680512,1718729,-38217
2023,2,3110067,2320682,2478664,-157982
2023,2,3110066,1447691,1364339,83352
2023,2,3110065,60294,59953,341
2023,2,3110064,1352699,1527892,-175193
2023,2,3110063,979544,929316,50228
2023,2,3110062,799269,887935,-88666
2023,2,3110061,1220456,1272735,-52279
2023,2,3110060,667525,612103,55422
2023,2,3110059,571370,969056,-397686
2023,2,3110058,1528950,1460928,68022
2023,2,3110057,759302,842719,-83417
2023,2,3110056,1668414,1989340,-320926
2023,2,3110055,499943,538969,-39026
2023,2,3110054,1060893,980926,79967
2023,2,3110053,855092,1105407,-250315
2023,2,3110052,639425,592403,47022
2023,2,3110051,1021382,947934,73448
2023,2,3110050,466220,402512,63708
2023,2,3110049,726647,722142,4505
2023,2,3110048,946943,850656,96287
2023,2,3110047,577092,605887,-28795
2023,2,3110045,684749,673529,11220
2023,2,3110043,864530,832270,32260
2023,2,3110042,206569,196077,10492
2023,2,3110041,342901,344233,-1332
2023,2,3110040,171874,185333,-13459
2023,2,3110039,90913,97249,-6336
2023,2,3110037,847961,896186,-48225
2023,2,3110036,345949,398489,-52540
2023,2,3110035,1361755,1342314,19441
2023,2,3110033,667689,712873,-45184
2023,2,3110031,63269,60283,2986
2023,2,3110030,146490,153008,-6518
2023,2,3110029,3267993,3272392,-4399
2023,2,3110028,2513717,2739676,-225959
2023,2,3110027,381344,391012,-9668
2023,2,3110025,354019,247921,106098
2023,2,3110024,330046,331171,-1125
2023,2,3110023,392224,392319,-95
2023,2,3110022,559314,577631,-18317
2023,2,3110021,1577966,1451559,126407
2023,2,3110020,2096416,2006874,89542
2023,2,3110018,484016,509838,-25822
2023,2,3110017,477038,504486,-27448
2023,2,3110016,31703,37499,-5796
2023,2,3110014,64780,65215,-435
2023,2,3110012,598915,628807,-29892
2023,2,3110010,143896,172284,-28388
2023,2,3110009,162608,176832,-14224
2023,2,3110008,1313974,1347671,-33697
2023,2,3110007,892724,879354,13370
2023,2,3110006,7589,7100,489
2023,2,3110005,111693,136605,-24912
2023,2,3110004,657601,553295,104306
2023,2,3110003,536705,712418,-175713
2023,2,3110002,556223,581730,-25507
2023,2,3110001,130564,125747,4817
2023,1,3111089,872148,801156,70992
2023,1,3111088,307998,331682,-23684
2023,1,3111087,206443,212760,-6317
2023,1,3111086,393189,355474,37715
2023,1,3111085,854763,850471,4292
2023,1,3111084,182779,186188,-3409
2023,1,3111083,839276,992773,-153497
2023,1,3111082,141661,184383,-42722
2023,1,3111080,614949,554752,60197
2023,1,3111079,383310,398257,-14947
2023,1,3111078,4038294,4210186,-171892
2023,1,3111077,3335617,3481402,-145785
2023,1,3111076,409177,465820,-56643
2023,1,3111075,1408199,1665098,-256899
2023,1,3111074,566826,648389,-81563
2023,1,3111073,3747715,3739610,8105
2023,1,3111072,1851666,2201336,-349670
2023,1,3111071,673324,443035,230289
2023,1,3111070,1535004,1502175,32829
2023,1,3111069,2635861,2847926,-212065
2023,1,3111068,254967,232613,22354
2023,1,3111067,2664330,2754968,-90638
2023,1,3111066,1399544,1113036,286508
2023,1,3111065,552041,611025,-58984
2023,1,3111064,465318,603485,-138167
2023,1,3111063,1436623,1455616,-18993
2023,1,3111062,936218,872955,63263
2023,1,3111061,2848814,3336378,-487564
2023,1,3111060,3331945,3333806,-1861
2023,1,3111059,3222278,3532807,-310529
2023,1,3111058,509409,478737,30672
2023,1,3111057,795994,986187,-190193
2023,1,3111056,361942,325150,36792
2023,1,3111055,30394,17256,13138
2023,1,3111054,214546,147792,66754
2023,1,3111053,1139917,1133900,6017
2023,1,3111052,1528019,1165205,362814
2023,1,3111051,2865149,3000693,-135544
2023,1,3111049,1337270,1252683,84587
2023,1,3111047,276466,373952,-97486
2023,1,3111046,2060861,2031413,29448
2023,1,3111045,289592,282422,7170
2023,1,3111044,1362422,1425440,-63018
2023,1,3111043,669158,756412,-87254
2023,1,3111042,2083844,1835977,247867
2023,1,3111040,882169,642265,239904
2023,1,3111039,1036899,1021381,15518
2023,1,3111038,568546,404220,164326
2023,1,3111037,245121,243349,1772
2023,1,3111036,397733,380605,17128
2023,1,3111035,700695,879488,-178793
2023,1,3111034,747393,847741,-100348
2023,1,3111033,45774,46885,-1111
2023,1,3111032,388294,427983,-39689
2023,1,3111031,934426,982774,-48348
2023,1,3111030,1510669,1235619,275050
2023,1,3111029,213137,190553,22584
2023,1,3111028,837600,929655,-92055
2023,1,3111027,935695,924634,11061
2023,1,3111026,923260,902337,20923
2023,1,3111025,931903,989809,-57906
2023,1,3111024,354827,396141,-41314
2023,1,3111023,899236,857392,41844
2023,1,3111022,381044,384493,-3449
2023,1,3111021,2555139,2474376,80763
2023,1,3111020,235779,231368,4411
2023,1,3111019,1514379,1364796,149583
2023,1,3111017,175264,183727,-8463
2023,1,3111016,679918,664869,15049
2023,1,3111015,1800909,2014305,-213396
2023,1,3111014,776950,715736,61214
2023,1,3111013,2472965,2353587,119378
2023,1,3111012,952274,1038203,-85929
2023,1,3111011,41434,38164,3270
2023,1,3111010,1654824,1922217,-267393
2023,1,3111009,251590,234152,17438
2023,1,3111008,699552,754410,-54858
2023,1,3111007,1139869,1259536,-119667
2023,1,3111006,2006368,2376820,-370452
2023,1,3111005,1496214,1474491,21723
2023,1,3111004,2210290,2334280,-123990
2023,1,3111003,2131112,2138505,-7393
2023,1,3111001,42337,50857,-8520
2023,1,3110999,160772,154658,6114
2023,1,3110997,2008624,2180094,-171470
2023,1,3110996,860862,763227,97635
2023,1,3110995,597904,581913,15991
2023,1,3110994,423681,439755,-16074
2023,1,3110992,1977485,2019617,-42132
2023,1,3110989,634683,632049,2634
2023,1,3110988,135740,128211,7529
2023,1,3110984,891291,952631,-61340
2023,1,3110983,444828,436972,7856
2023,1,3110982,348031,373557,-25526
2023,1,3110981,413131,415104,-1973
2023,1,3110980,527837,513628,14209
2023,1,3110979,306041,327912,-21871
2023,1,3110976,766653,651122,115531
2023,1,3110975,306208,274529,31679
2023,1,3110974,375696,426787,-51091
2023,1,3110973,1148781,1133377,15404
2023,1,3110972,307863,354565,-46702
2023,1,3110971,792789,803559,-10770
2023,1,3110970,339722,350891,-11169
2023,1,3110969,904763,766363,138400
2023,1,3110968,295373,295260,113
2023,1,3110967,583990,673492,-89502
2023,1,3110966,1752562,1580844,171718
2023,1,3110961,884803,725302,159501
2023,1,3110959,122934,48944,73990
2023,1,3110958,688778,561770,127008
2023,1,3110957,880510,844555,35955
2023,1,3110956,687906,349522,338384
2023,1,3110955,2692307,2923300,-230993
2023,1,3110954,505187,410826,94361
2023,1,3110953,421690,406338,15352
2023,1,3110952,221754,241082,-19328
2023,1,3110951,573497,532080,41417
2023,1,3110949,377078,349095,27983
2023,1,3110947,20817,37980,-17163
2023,1,3110945,32255,31170,1085
2023,1,3110943,480478,505905,-25427
2023,1,3110942,1741991,1785549,-43558
2023,1,3110940,393086,362731,30355
2023,1,3110939,2042097,1924173,117924
2023,1,3110936,225370,192389,32981
2023,1,3110935,635504,537236,98268
2023,1,3110934,416702,441247,-24545
2023,1,3110932,245205,239800,5405
2023,1,3110931,22502,20789,1713
2023,1,3110930,493610,591716,-98106
2023,1,3110929,1645112,1548382,96730
2023,1,3110926,910619,1122465,-211846
2023,1,3110925,575659,613786,-38127
2023,1,3110924,396796,448208,-51412
2023,1,3110922,968786,874396,94390
2023,1,3110921,351206,467622,-116416
2023,1,3110919,607351,680565,-73214
2023,1,3110918,1064459,1079318,-14859
2023,1,3110917,116810,116101,709
2023,1,3110916,736291,844869,-108578
2023,1,3110915,193340,195378,-2038
2023,1,3110913,831680,887405,-55725
2023,1,3110912,158674,220089,-61415
2023,1,3110910,396488,358519,37969
2023,1,3110908,22278,23636,-1358
2023,1,3110907,932361,873084,59277
2023,1,3110906,500180,577893,-77713
2023,1,3110905,399196,451390,-52194
2023,1,3110904,325707,249590,76117
2023,1,3110903,795375,841182,-45807
2023,1,3110902,2584699,2338048,246651
2023,1,3110901,1232951,1145970,86981
2023,1,3110900,1806475,1918266,-111791
2023,1,3110899,864787,918722,-53935
2023,1,3110897,1568928,1545761,23167
2023,1,3110896,187154,195907,-8753
2023,1,3110895,3935303,3993334,-58031
2023,1,3110893,83116,83776,-660
2023,1,3110892,4467751,4758955,-291204
2023,1,3110891,221833,166943,54890
2023,1,3110890,842790,845689,-2899
2023,1,3110889,502096,479274,22822
2023,1,3110888,740416,722734,17682
2023,1,3110887,526918,421117,105801
2023,1,3110886,1177696,1158987,18709
2023,1,3110885,1450027,1552291,-102264
2023,1,3110884,741009,757720,-16711
2023,1,3110883,1293589,1140010,153579
2023,1,3110882,1650963,1756755,-105792
2023,1,3110881,4930552,4340212,590340
2023,1,3110880,478090,504027,-25937
2023,1,3110879,287193,297282,-10089
2023,1,3110878,757272,862806,-105534
2023,1,3110877,1304010,1372733,-68723
2023,1,3110876,519644,512218,7426
2023,1,3110875,155411,189374,-33963
2023,1,3110874,1661793,1908864,-247071
2023,1,3110873,594699,641511,-46812
2023,1,3110872,882562,874729,7833
2023,1,3110871,783915,744295,39620
2023,1,3110869,4331021,4398774,-67753
2023,1,3110868,686393,828765,-142372
2023,1,3110867,1303055,1313751,-10696
2023,1,3110866,1191609,1312109,-120500
2023,1,3110865,2149041,2370340,-221299
2023,1,3110864,1560223,1854599,-294376
2023,1,3110863,823959,958232,-134273
2023,1,3110862,385569,761475,-375906
2023,1,3110861,1951100,2066088,-114988
2023,1,3110860,449763,483655,-33892
2023,1,3110859,520443,592805,-72362
2023,1,3110858,627194,503763,123431
2023,1,3110857,1202522,1170324,32198
2023,1,3110856,833627,872839,-39212
2023,1,3110855,978447,1292683,-314236
2023,1,3110854,390108,390326,-218
2023,1,3110853,1834070,1709781,124289
2023,1,3110852,595325,722895,-127570
2023,1,3110851,1389731,1065152,324579
2023,1,3110850,2652894,2513013,139881
2023,1,3110849,2076674,1899239,177435
2023,1,3110848,1375081,1515412,-140331
2023,1,3110847,819515,930888,-111373
2023,1,3110846,2771202,2835167,-63965
2023,1,3110845,345234,435638,-90404
2023,1,3110843,480697,476889,3808
2023,1,3110842,165067,151930,13137
2023,1,3110841,945494,1450760,-505266
2023,1,3110840,1291724,784643,507081
2023,1,3110839,807125,706545,100580
2023,1,3110838,144940,148795,-3855
2023,1,3110837,1683930,1876731,-192801
2023,1,3110836,1463064,1584153,-121089
2023,1,3110835,195094,144947,50147
2023,1,3110833,594216,578716,15500
2023,1,3110832,603165,561436,41729
2023,1,3110831,558509,547612,10897
2023,1,3110830,570492,597684,-27192
2023,1,3110829,817262,754526,62736
2023,1,3110828,1791420,1789981,1439
2023,1,3110827,606273,576666,29607
2023,1,3110826,601421,715006,-113585
2023,1,3110825,2328513,2029731,298782
2023,1,3110824,207238,258166,-50928
2023,1,3110823,851323,652380,198943
2023,1,3110822,728354,567501,160853
2023,1,3110821,1424230,1420552,3678
2023,1,3110820,790225,885604,-95379
2023,1,3110819,921557,901507,20050
2023,1,3110818,401390,135463,265927
2023,1,3110817,374756,328142,46614
2023,1,3110816,917232,694848,222384
2023,1,3110815,1137934,1578356,-440422
2023,1,3110814,1255151,1469821,-214670
2023,1,3110813,1368542,1288512,80030
2023,1,3110812,570638,603720,-33082
2023,1,3110811,476943,421592,55351
2023,1,3110810,1520133,1683668,-163535
2023,1,3110809,431955,390160,41795
2023,1,3110807,472268,455823,16445
2023,1,3110805,322935,360008,-37073
2023,1,3110804,972997,896606,76391
2023,1,3110803,1299772,1357315,-57543
2023,1,3110802,581888,604861,-22973
2023,1,3110800,139417,150103,-10686
2023,1,3110799,173551,175307,-1756
2023,1,3110798,138926,134555,4371
2023,1,3110796,95828,85801,10027
2023,1,3110795,1080603,1185710,-105107
2023,1,3110794,1002729,855712,147017
2023,1,3110792,1993975,2299743,-305768
2023,1,3110791,118601,75715,42886
2023,1,3110790,691287,745092,-53805
2023,1,3110789,572185,592847,-20662
2023,1,3110788,98205,81853,16352
2023,1,3110787,1442249,1324112,118137
2023,1,3110786,413628,403120,10508
2023,1,3110785,1163409,1162005,1404
2023,1,3110784,188780,198549,-9769
2023,1,3110783,257772,218856,38916
2023,1,3110782,201160,187304,13856
2023,1,3110781,1330948,1386590,-55642
2023,1,3110780,374195,325720,48475
2023,1,3110778,1304493,1249506,54987
2023,1,3110777,302626,242711,59915
2023,1,3110776,821401,842430,-21029
2023,1,3110775,289348,297983,-8635
2023,1,3110774,473459,509030,-35571
2023,1,3110772,314073,341283,-27210
2023,1,3110771,419804,388516,31288
2023,1,3110770,696413,665265,31148
2023,1,3110769,659863,507419,152444
2023,1,3110768,256889,221828,35061
2023,1,3110767,220421,272358,-51937
2023,1,3110766,1290557,1263682,26875
2023,1,3110765,353008,321741,31267
2023,1,3110762,1681206,1791134,-109928
2023,1,3110760,811466,737380,74086
2023,1,3110758,308160,377432,-69272
2023,1,3110757,214718,210609,4109
2023,1,3110756,209241,217812,-8571
2023,1,3110755,247436,263103,-15667
2023,1,3110754,1480953,1462191,18762
2023,1,3110753,933414,1063024,-129610
2023,1,3110752,778751,819578,-40827
2023,1,3110751,1039505,1019673,19832
2023,1,3110750,761614,834582,-72968
2023,1,3110749,583365,618282,-34917
2023,1,3110748,387830,367146,20684
2023,1,3110747,167735,190874,-23139
2023,1,3110746,202369,225028,-22659
2023,1,3110745,422897,504244,-81347
2023,1,3110744,1697840,1678409,19431
2023,1,3110743,796807,984537,-187730
2023,1,3110742,74236,66535,7701
2023,1,3110741,572882,644872,-71990
2023,1,3110740,1841289,1592264,249025
2023,1,3110739,28222,27620,602
2023,1,3110738,810525,888646,-78121
2023,1,3110737,1365804,1619178,-253374
2023,1,3110736,867521,801900,65621
2023,1,3110735,948351,1172527,-224176
2023,1,3110734,40805,21796,19009
2023,1,3110733,286625,220608,66017
2023,1,3110732,413557,356995,56562
2023,1,3110731,384015,425475,-41460
2023,1,3110730,587558,542033,45525
2023,1,3110729,656588,621273,35315
2023,1,3110728,193981,181904,12077
2023,1,3110727,403088,362804,40284
2023,1,3110726,503473,261588,241885
2023,1,3110725,181044,209818,-28774
2023,1,3110724,588947,633713,-44766
2023,1,3110723,310103,294358,15745
2023,1,3110722,330685,344838,-14153
2023,1,3110721,1215134,1117754,97380
2023,1,3110720,940739,1020832,-80093
2023,1,3110719,313423,276896,36527
2023,1,3110718,921840,956094,-34254
2023,1,3110717,2990568,3072496,-81928
2023,1,3110716,419354,420076,-722
2023,1,3110715,314140,291772,22368
2023,1,3110714,1476296,1559617,-83321
2023,1,3110713,2920092,2863409,56683
2023,1,3110712,2305657,2176182,129475
2023,1,3110711,1258445,1336367,-77922
2023,1,3110710,2347090,2388705,-41615
2023,1,3110709,1266790,1334174,-67384
2023,1,3110708,372756,339760,32996
2023,1,3110707,1070621,1126870,-56249
2023,1,3110706,183582,270649,-87067
2023,1,3110703,680865,613918,66947
2023,1,3110702,714941,1010563,-295622
2023,1,3110701,671764,727055,-55291
2023,1,3110700,922256,1019522,-97266
2023,1,3110699,473312,517434,-44122
2023,1,3110698,687718,721841,-34123
2023,1,3110697,500509,623488,-122979
2023,1,3110696,743752,629694,114058
2023,1,3110695,1661527,1660574,953
2023,1,3110694,1904338,1911433,-7095
2023,1,3110693,145018,104708,40310
2023,1,3110692,899197,1077617,-178420
2023,1,3110691,600443,737252,-136809
2023,1,3110690,1867812,1963429,-95617
2023,1,3110689,1031604,675883,355721
2023,1,3110688,824240,954027,-129787
2023,1,3110687,61069,176837,-115768
2023,1,3110686,1371839,760077,611762
2023,1,3110684,72141,49800,22341
2023,1,3110683,259057,277553,-18496
2023,1,3110681,26722,29358,-2636
2023,1,3110680,210656,236561,-25905
2023,1,3110679,216563,253373,-36810
2023,1,3110678,151681,164185,-12504
2023,1,3110677,218060,187431,30629
2023,1,3110676,443504,464627,-21123
2023,1,3110675,1603198,1739619,-136421
2023,1,3110673,776871,592521,184350
2023,1,3110672,752041,691233,60808
2023,1,3110671,1985166,2159932,-174766
2023,1,3110670,1510223,1653313,-143090
2023,1,3110668,1578731,1889077,-310346
2023,1,3110666,229619,197523,32096
2023,1,3110665,2112345,1201859,910486
2023,1,3110664,247748,233563,14185
2023,1,3110663,303628,262538,41090
2023,1,3110662,2256602,2758243,-501641
2023,1,3110661,336187,290656,45531
