year_code,quarter_code,commercial_district_code,total_facilities_now,total_facilities_previous,facilities_diff
2023,2,3110499,27.0,27.0,0.0
2023,3,3110499,27.0,27.0,0.0
2023,1,3110500,10.0,10.0,0.0
2023,2,3110500,10.0,10.0,0.0
2023,3,3110500,10.0,10.0,0.0
2023,1,3110462,36.0,36.0,0.0
2023,2,3110462,36.0,36.0,0.0
2023,3,3110462,36.0,36.0,0.0
2023,1,3110463,21.0,21.0,0.0
2023,2,3110463,21.0,21.0,0.0
2023,3,3110463,21.0,21.0,0.0
2023,1,3110464,17.0,17.0,0.0
2023,2,3110464,17.0,17.0,0.0
2023,3,3110464,17.0,17.0,0.0
2023,1,3110540,7.0,7.0,0.0
2023,2,3110540,7.0,7.0,0.0
2023,3,3110540,7.0,7.0,0.0
2023,1,3110541,28.0,28.0,0.0
2023,2,3110541,28.0,28.0,0.0
2023,3,3110541,28.0,28.0,0.0
2023,1,3110527,4.0,4.0,0.0
2023,2,3110527,4.0,4.0,0.0
2023,3,3110527,4.0,4.0,0.0
2023,1,3110528,18.0,18.0,0.0
2023,2,3110528,18.0,18.0,0.0
2023,3,3110528,18.0,18.0,0.0
2023,2,3110573,1.0,1.0,0.0
2023,3,3110573,1.0,1.0,0.0
2023,1,3110574,8.0,8.0,0.0
2023,2,3110574,8.0,8.0,0.0
2023,3,3110574,8.0,8.0,0.0
2023,1,3110549,23.0,23.0,0.0
2023,2,3110549,23.0,23.0,0.0
2023,3,3110549,23.0,23.0,0.0
2023,1,3110550,26.0,26.0,0.0
2023,2,3110550,26.0,26.0,0.0
2023,3,3110550,26.0,26.0,0.0
2023,1,3111079,6.0,6.0,0.0
2023,2,3111079,6.0,6.0,0.0
2023,3,3111079,6.0,6.0,0.0
2023,1,3111080,14.0,14.0,0.0
2023,2,3111080,14.0,14.0,0.0
2023,3,3111080,14.0,14.0,0.0
2023,1,3111082,1.0,1.0,0.0
2023,2,3111082,1.0,1.0,0.0
2023,3,3111082,1.0,1.0,0.0
2023,1,3111083,13.0,13.0,0.0
2023,2,3111083,13.0,13.0,0.0
2023,3,3111083,13.0,13.0,0.0
2023,1,3110593,23.0,23.0,0.0
2023,2,3110593,23.0,23.0,0.0
2023,3,3110593,23.0,23.0,0.0
2023,1,3110594,13.0,13.0,0.0
2023,2,3110594,13.0,13.0,0.0
2023,3,3110594,13.0,13.0,0.0
2023,1,3110595,29.0,29.0,0.0
2023,2,3110595,29.0,29.0,0.0
2023,3,3110595,29.0,29.0,0.0
2023,2,3110443,2.0,2.0,0.0
2023,3,3110443,2.0,2.0,0.0
2023,1,3110575,9.0,9.0,0.0
2023,1,3110443,2.0,2.0,0.0
2023,2,3110575,9.0,9.0,0.0
2023,3,3110575,9.0,9.0,0.0
2023,1,3110576,16.0,16.0,0.0
2023,2,3110576,16.0,16.0,0.0
2023,3,3110576,16.0,16.0,0.0
2023,1,3110426,35.0,35.0,0.0
2023,2,3110426,35.0,35.0,0.0
2023,3,3110426,35.0,35.0,0.0
2023,1,3110405,31.0,31.0,0.0
2023,2,3110405,31.0,31.0,0.0
2023,3,3110405,31.0,31.0,0.0
2023,1,3110452,38.0,38.0,0.0
2023,2,3110452,38.0,38.0,0.0
2023,3,3110452,38.0,38.0,0.0
2023,1,3110557,23.0,23.0,0.0
2023,2,3110557,23.0,23.0,0.0
2023,3,3110557,23.0,23.0,0.0
2023,1,3110558,41.0,41.0,0.0
2023,2,3110558,41.0,41.0,0.0
2023,3,3110558,41.0,41.0,0.0
2023,1,3110559,12.0,12.0,0.0
2023,2,3110559,12.0,12.0,0.0
2023,3,3110559,12.0,12.0,0.0
2023,1,3110413,11.0,11.0,0.0
2023,2,3110413,11.0,11.0,0.0
2023,3,3110413,11.0,11.0,0.0
2023,1,3110444,13.0,13.0,0.0
2023,2,3110444,13.0,13.0,0.0
2023,3,3110444,13.0,13.0,0.0
2023,1,3110446,15.0,15.0,0.0
2023,2,3110446,15.0,15.0,0.0
2023,3,3110446,15.0,15.0,0.0
2023,1,3110427,6.0,6.0,0.0
2023,2,3110427,6.0,6.0,0.0
2023,3,3110427,6.0,6.0,0.0
2023,1,3110428,37.0,37.0,0.0
2023,2,3110428,37.0,37.0,0.0
2023,3,3110428,37.0,37.0,0.0
2023,1,3110477,26.0,26.0,0.0
2023,2,3110477,26.0,26.0,0.0
2023,3,3110477,26.0,26.0,0.0
2023,1,3110478,16.0,16.0,0.0
2023,2,3110478,16.0,16.0,0.0
2023,3,3110478,16.0,16.0,0.0
2023,1,3110453,39.0,39.0,0.0
2023,2,3110453,39.0,39.0,0.0
2023,3,3110453,39.0,39.0,0.0
2023,1,3110454,10.0,10.0,0.0
2023,2,3110454,10.0,10.0,0.0
2023,3,3110454,10.0,10.0,0.0
2023,1,3110511,21.0,21.0,0.0
2023,2,3110511,21.0,21.0,0.0
2023,3,3110511,21.0,21.0,0.0
2023,1,3110512,12.0,12.0,0.0
2023,2,3110512,12.0,12.0,0.0
2023,3,3110512,12.0,12.0,0.0
2023,1,3110513,16.0,16.0,0.0
2023,2,3110513,16.0,16.0,0.0
2023,3,3110513,16.0,16.0,0.0
2023,1,3110515,17.0,17.0,0.0
2023,2,3110515,17.0,17.0,0.0
2023,3,3110515,17.0,17.0,0.0
2023,1,3110564,5.0,5.0,0.0
2023,2,3110564,5.0,5.0,0.0
2023,3,3110564,5.0,5.0,0.0
2023,1,3110479,18.0,18.0,0.0
2023,2,3110479,18.0,18.0,0.0
2023,3,3110479,18.0,18.0,0.0
2023,1,3110529,42.0,42.0,0.0
2023,2,3110529,42.0,42.0,0.0
2023,3,3110529,42.0,42.0,0.0
2023,1,3110501,10.0,10.0,0.0
2023,2,3110501,10.0,10.0,0.0
2023,3,3110501,10.0,10.0,0.0
2023,1,3110502,32.0,32.0,0.0
2023,2,3110502,32.0,32.0,0.0
2023,3,3110502,32.0,32.0,0.0
2023,1,3110503,47.0,47.0,0.0
2023,2,3110503,47.0,47.0,0.0
2023,3,3110503,47.0,47.0,0.0
2023,1,3110482,4.0,4.0,0.0
2023,2,3110482,4.0,4.0,0.0
2023,3,3110482,4.0,4.0,0.0
2023,1,3110532,22.0,22.0,0.0
2023,2,3110532,22.0,22.0,0.0
2023,3,3110532,22.0,22.0,0.0
2023,1,3110533,1.0,1.0,0.0
2023,2,3110533,1.0,1.0,0.0
2023,3,3110533,1.0,1.0,0.0
2023,1,3110565,6.0,6.0,0.0
2023,2,3110565,6.0,6.0,0.0
2023,3,3110565,6.0,6.0,0.0
2023,1,3110419,35.0,35.0,0.0
2023,2,3110419,35.0,35.0,0.0
2023,3,3110419,35.0,35.0,0.0
2023,1,3110577,14.0,14.0,0.0
2023,2,3110577,14.0,14.0,0.0
2023,3,3110577,14.0,14.0,0.0
2023,2,3110578,26.0,26.0,0.0
2023,3,3110578,26.0,26.0,0.0
2023,1,3110551,11.0,11.0,0.0
2023,2,3110551,11.0,11.0,0.0
2023,3,3110551,11.0,11.0,0.0
2023,1,3110552,13.0,13.0,0.0
2023,2,3110552,13.0,13.0,0.0
2023,3,3110552,13.0,13.0,0.0
2023,1,3110590,16.0,16.0,0.0
2023,2,3110590,16.0,16.0,0.0
2023,3,3110590,16.0,16.0,0.0
2023,1,3110591,15.0,15.0,0.0
2023,2,3110591,15.0,15.0,0.0
2023,3,3110591,15.0,15.0,0.0
2023,1,3110592,4.0,4.0,0.0
2023,2,3110592,4.0,4.0,0.0
2023,3,3110592,4.0,4.0,0.0
2023,1,3110420,20.0,20.0,0.0
2023,2,3110420,20.0,20.0,0.0
2023,3,3110420,20.0,20.0,0.0
2023,1,3110468,41.0,41.0,0.0
2023,2,3110468,41.0,41.0,0.0
2023,3,3110468,41.0,41.0,0.0
2023,1,3110469,64.0,64.0,0.0
2023,2,3110469,64.0,64.0,0.0
2023,3,3110469,64.0,64.0,0.0
2023,1,3110579,6.0,6.0,0.0
2023,2,3110579,6.0,6.0,0.0
2023,3,3110579,6.0,6.0,0.0
2023,1,3110429,54.0,54.0,0.0
2023,2,3110429,54.0,54.0,0.0
2023,3,3110429,54.0,54.0,0.0
2023,1,3110406,16.0,16.0,0.0
2023,2,3110406,16.0,16.0,0.0
2023,3,3110406,16.0,16.0,0.0
2023,1,3110407,66.0,66.0,0.0
2023,2,3110407,66.0,66.0,0.0
2023,3,3110407,66.0,66.0,0.0
2023,1,3110035,21.0,21.0,0.0
2023,1,3110408,19.0,19.0,0.0
2023,2,3110408,19.0,19.0,0.0
2023,3,3110408,19.0,19.0,0.0
2023,1,3110432,14.0,14.0,0.0
2023,2,3110432,14.0,14.0,0.0
2023,3,3110432,14.0,14.0,0.0
2023,1,3110433,7.0,7.0,0.0
2023,2,3110433,7.0,7.0,0.0
2023,3,3110433,7.0,7.0,0.0
2023,1,3110434,4.0,4.0,0.0
2023,2,3110434,4.0,4.0,0.0
2023,3,3110434,4.0,4.0,0.0
2023,1,3110435,4.0,4.0,0.0
2023,2,3110435,4.0,4.0,0.0
2023,3,3110435,4.0,4.0,0.0
2023,1,3110692,10.0,10.0,0.0
2023,2,3110692,10.0,10.0,0.0
2023,3,3110692,10.0,10.0,0.0
2023,1,3110693,6.0,6.0,0.0
2023,2,3110693,6.0,6.0,0.0
2023,3,3110693,6.0,6.0,0.0
2023,1,3110694,34.0,34.0,0.0
2023,2,3110694,34.0,34.0,0.0
2023,3,3110694,34.0,34.0,0.0
2023,1,3110695,42.0,42.0,0.0
2023,2,3110695,42.0,42.0,0.0
2023,3,3110695,42.0,42.0,0.0
2023,1,3110696,15.0,15.0,0.0
2023,2,3110696,15.0,15.0,0.0
2023,3,3110696,15.0,15.0,0.0
2023,1,3110663,5.0,5.0,0.0
2023,2,3110663,5.0,5.0,0.0
2023,3,3110663,5.0,5.0,0.0
2023,1,3110664,7.0,7.0,0.0
2023,2,3110664,7.0,7.0,0.0
2023,3,3110664,7.0,7.0,0.0
2023,1,3110665,28.0,28.0,0.0
2023,2,3110665,28.0,28.0,0.0
2023,3,3110665,28.0,28.0,0.0
2023,1,3110666,4.0,4.0,0.0
2023,2,3110666,4.0,4.0,0.0
2023,3,3110666,4.0,4.0,0.0
2023,1,3110749,29.0,29.0,0.0
2023,2,3110749,29.0,29.0,0.0
2023,3,3110749,29.0,29.0,0.0
2023,1,3110750,23.0,23.0,0.0
2023,2,3110750,23.0,23.0,0.0
2023,3,3110750,23.0,23.0,0.0
2023,1,3110681,27.0,27.0,0.0
2023,2,3110681,27.0,27.0,0.0
2023,3,3110681,27.0,27.0,0.0
2023,1,3110683,10.0,10.0,0.0
2023,2,3110683,10.0,10.0,0.0
2023,3,3110683,10.0,10.0,0.0
2023,1,3110703,39.0,39.0,0.0
2023,2,3110703,39.0,39.0,0.0
2023,3,3110703,39.0,39.0,0.0
2023,1,3110706,13.0,13.0,0.0
2023,2,3110706,13.0,13.0,0.0
2023,3,3110706,13.0,13.0,0.0
2023,2,3110722,2.0,2.0,0.0
2023,3,3110722,2.0,2.0,0.0
2023,1,3110723,9.0,9.0,0.0
2023,2,3110723,9.0,9.0,0.0
2023,3,3110723,9.0,9.0,0.0
2023,1,3110724,5.0,5.0,0.0
2023,2,3110724,5.0,5.0,0.0
2023,3,3110724,5.0,5.0,0.0
2023,1,3110725,16.0,16.0,0.0
2023,2,3110725,16.0,16.0,0.0
2023,3,3110725,16.0,16.0,0.0
2023,1,3110803,16.0,16.0,0.0
2023,2,3110803,16.0,16.0,0.0
2023,3,3110803,16.0,16.0,0.0
2023,1,3110804,25.0,25.0,0.0
2023,2,3110804,25.0,25.0,0.0
2023,3,3110804,25.0,25.0,0.0
2023,1,3110805,8.0,8.0,0.0
2023,2,3110805,8.0,8.0,0.0
2023,3,3110805,8.0,8.0,0.0
2023,1,3110733,6.0,6.0,0.0
2023,2,3110733,6.0,6.0,0.0
2023,3,3110733,6.0,6.0,0.0
2023,1,3110734,4.0,4.0,0.0
2023,2,3110734,4.0,4.0,0.0
2023,3,3110734,4.0,4.0,0.0
2023,1,3110735,18.0,18.0,0.0
2023,2,3110735,18.0,18.0,0.0
2023,3,3110735,18.0,18.0,0.0
2023,1,3110736,21.0,21.0,0.0
2023,2,3110736,21.0,21.0,0.0
2023,3,3110736,21.0,21.0,0.0
2023,1,3110755,29.0,29.0,0.0
2023,2,3110755,29.0,29.0,0.0
2023,3,3110755,29.0,29.0,0.0
2023,1,3110756,11.0,11.0,0.0
2023,2,3110756,11.0,11.0,0.0
2023,3,3110756,11.0,11.0,0.0
2023,1,3110757,10.0,10.0,0.0
2023,3,3110757,10.0,10.0,0.0
2023,1,3110758,6.0,6.0,0.0
2023,3,3110758,6.0,6.0,0.0
2023,1,3110807,1.0,1.0,0.0
2023,2,3110807,1.0,1.0,0.0
2023,3,3110807,1.0,1.0,0.0
2023,1,3110774,2.0,2.0,0.0
2023,2,3110774,2.0,2.0,0.0
2023,3,3110774,2.0,2.0,0.0
2023,1,3110775,9.0,9.0,0.0
2023,2,3110775,9.0,9.0,0.0
2023,3,3110775,9.0,9.0,0.0
2023,1,3110776,18.0,18.0,0.0
2023,2,3110776,18.0,18.0,0.0
2023,3,3110776,18.0,18.0,0.0
2023,1,3110643,11.0,11.0,0.0
2023,2,3110643,11.0,11.0,0.0
2023,3,3110643,11.0,11.0,0.0
2023,1,3110644,14.0,14.0,0.0
2023,2,3110644,14.0,14.0,0.0
2023,3,3110644,14.0,14.0,0.0
2023,1,3110645,44.0,44.0,0.0
2023,2,3110645,44.0,44.0,0.0
2023,3,3110645,44.0,44.0,0.0
2023,1,3110790,27.0,27.0,0.0
2023,2,3110790,27.0,27.0,0.0
2023,3,3110790,27.0,27.0,0.0
2023,1,3110791,21.0,21.0,0.0
2023,2,3110791,21.0,21.0,0.0
2023,3,3110791,21.0,21.0,0.0
2023,1,3110792,24.0,24.0,0.0
2023,2,3110792,24.0,24.0,0.0
2023,3,3110792,24.0,24.0,0.0
2023,1,3110809,15.0,15.0,0.0
2023,2,3110809,15.0,15.0,0.0
2023,3,3110809,15.0,15.0,0.0
2023,1,3110653,13.0,13.0,0.0
2023,2,3110653,13.0,13.0,0.0
2023,3,3110653,13.0,13.0,0.0
2023,1,3110608,13.0,13.0,0.0
2023,2,3110608,13.0,13.0,0.0
2023,3,3110608,13.0,13.0,0.0
2023,1,3110609,6.0,6.0,0.0
2023,2,3110609,6.0,6.0,0.0
2023,3,3110609,6.0,6.0,0.0
2023,1,3110699,22.0,22.0,0.0
2023,2,3110699,22.0,22.0,0.0
2023,3,3110699,22.0,22.0,0.0
2023,1,3110700,24.0,24.0,0.0
2023,2,3110700,24.0,24.0,0.0
2023,3,3110700,24.0,24.0,0.0
2023,1,3110624,5.0,5.0,0.0
2023,2,3110624,5.0,5.0,0.0
2023,3,3110624,5.0,5.0,0.0
2023,1,3110625,38.0,38.0,0.0
2023,2,3110625,38.0,38.0,0.0
2023,3,3110625,38.0,38.0,0.0
2023,1,3110626,12.0,12.0,0.0
2023,2,3110626,12.0,12.0,0.0
2023,3,3110626,12.0,12.0,0.0
2023,1,3110654,42.0,42.0,0.0
2023,2,3110654,42.0,42.0,0.0
2023,3,3110654,42.0,42.0,0.0
2023,1,3110655,21.0,21.0,0.0
2023,2,3110655,21.0,21.0,0.0
2023,3,3110655,21.0,21.0,0.0
2023,1,3110562,19.0,19.0,0.0
2023,2,3110562,19.0,19.0,0.0
2023,3,3110562,19.0,19.0,0.0
2023,1,3110563,5.0,5.0,0.0
2023,2,3110563,5.0,5.0,0.0
2023,3,3110563,5.0,5.0,0.0
2023,1,3110751,5.0,5.0,0.0
2023,2,3110751,5.0,5.0,0.0
2023,3,3110751,5.0,5.0,0.0
2023,1,3110752,45.0,45.0,0.0
2023,2,3110752,45.0,45.0,0.0
2023,3,3110752,45.0,45.0,0.0
2023,1,3110684,23.0,23.0,0.0
2023,2,3110684,23.0,23.0,0.0
2023,3,3110684,23.0,23.0,0.0
2023,1,3110686,42.0,42.0,0.0
2023,2,3110686,42.0,42.0,0.0
2023,3,3110686,42.0,42.0,0.0
2023,1,3110707,20.0,20.0,0.0
2023,2,3110707,20.0,20.0,0.0
2023,3,3110707,20.0,20.0,0.0
2023,1,3110708,7.0,7.0,0.0
2023,2,3110708,7.0,7.0,0.0
2023,3,3110708,7.0,7.0,0.0
2023,1,3110709,11.0,11.0,0.0
2023,2,3110709,11.0,11.0,0.0
2023,3,3110709,11.0,11.0,0.0
2023,1,3110710,86.0,86.0,0.0
2023,2,3110710,86.0,86.0,0.0
2023,3,3110710,86.0,86.0,0.0
2023,1,3110711,20.0,20.0,0.0
2023,2,3110711,20.0,20.0,0.0
2023,3,3110711,20.0,20.0,0.0
2023,1,3110712,36.0,36.0,0.0
2023,2,3110712,36.0,36.0,0.0
2023,3,3110712,36.0,36.0,0.0
2023,1,3110668,32.0,32.0,0.0
2023,2,3110668,32.0,32.0,0.0
2023,3,3110668,32.0,32.0,0.0
2023,1,3110670,53.0,53.0,0.0
2023,2,3110670,53.0,53.0,0.0
2023,3,3110670,53.0,53.0,0.0
2023,1,3110726,4.0,4.0,0.0
2023,2,3110726,4.0,4.0,0.0
2023,3,3110726,4.0,4.0,0.0
2023,3,3110010,56.0,56.0,0.0
2023,1,3110815,43.0,43.0,0.0
2023,2,3110815,43.0,43.0,0.0
2023,3,3110815,43.0,43.0,0.0
2023,1,3110816,11.0,11.0,0.0
2023,2,3110816,11.0,11.0,0.0
2023,3,3110816,11.0,11.0,0.0
2023,1,3110737,10.0,10.0,0.0
2023,2,3110737,10.0,10.0,0.0
2023,3,3110737,10.0,10.0,0.0
2023,1,3110738,26.0,26.0,0.0
2023,2,3110738,26.0,26.0,0.0
2023,3,3110738,26.0,26.0,0.0
2023,1,3110739,9.0,9.0,0.0
2023,2,3110739,9.0,9.0,0.0
2023,3,3110739,9.0,9.0,0.0
2023,1,3110713,44.0,44.0,0.0
2023,2,3110713,44.0,44.0,0.0
2023,3,3110713,44.0,44.0,0.0
2023,1,3110760,30.0,30.0,0.0
2023,2,3110760,30.0,30.0,0.0
2023,3,3110760,30.0,30.0,0.0
2023,1,3110762,76.0,76.0,0.0
2023,2,3110762,76.0,76.0,0.0
2023,3,3110762,76.0,76.0,0.0
2023,1,3110612,19.0,19.0,0.0
2023,2,3110612,19.0,19.0,0.0
2023,3,3110612,19.0,19.0,0.0
2023,1,3110613,4.0,4.0,0.0
2023,2,3110613,4.0,4.0,0.0
2023,3,3110613,4.0,4.0,0.0
2023,2,3110614,5.0,5.0,0.0
2023,3,3110614,5.0,5.0,0.0
2023,1,3110615,4.0,4.0,0.0
2023,2,3110615,4.0,4.0,0.0
2023,3,3110615,4.0,4.0,0.0
2023,1,3110616,2.0,2.0,0.0
2023,2,3110616,2.0,2.0,0.0
2023,3,3110616,2.0,2.0,0.0
2023,1,3110646,28.0,28.0,0.0
2023,2,3110646,28.0,28.0,0.0
2023,3,3110646,28.0,28.0,0.0
2023,1,3110647,26.0,26.0,0.0
2023,2,3110647,26.0,26.0,0.0
2023,3,3110647,26.0,26.0,0.0
2023,1,3110794,13.0,13.0,0.0
2023,2,3110794,13.0,13.0,0.0
2023,3,3110794,13.0,13.0,0.0
2023,1,3110795,17.0,17.0,0.0
2023,2,3110795,17.0,17.0,0.0
2023,3,3110795,17.0,17.0,0.0
2023,1,3110796,2.0,2.0,0.0
2023,2,3110796,2.0,2.0,0.0
2023,3,3110796,2.0,2.0,0.0
2023,1,3110596,7.0,7.0,0.0
2023,2,3110596,7.0,7.0,0.0
2023,3,3110596,7.0,7.0,0.0
2023,1,3110597,23.0,23.0,0.0
2023,2,3110597,23.0,23.0,0.0
2023,3,3110597,23.0,23.0,0.0
2023,1,3110598,26.0,26.0,0.0
2023,3,3110017,10.0,10.0,0.0
2023,2,3110598,26.0,26.0,0.0
2023,3,3110598,26.0,26.0,0.0
2023,1,3110599,18.0,18.0,0.0
2023,2,3110599,18.0,18.0,0.0
2023,3,3110599,18.0,18.0,0.0
2023,1,3110416,23.0,23.0,0.0
2023,2,3110416,23.0,23.0,0.0
2023,3,3110416,23.0,23.0,0.0
2023,1,3110417,3.0,3.0,0.0
2023,2,3110417,3.0,3.0,0.0
2023,3,3110417,3.0,3.0,0.0
2023,1,3110418,20.0,20.0,0.0
2023,2,3110418,20.0,20.0,0.0
2023,3,3110418,20.0,20.0,0.0
2023,1,3110465,14.0,14.0,0.0
2023,2,3110465,14.0,14.0,0.0
2023,3,3110465,14.0,14.0,0.0
2023,1,3110701,11.0,11.0,0.0
2023,2,3110701,11.0,11.0,0.0
2023,3,3110701,11.0,11.0,0.0
2023,1,3110702,10.0,10.0,0.0
2023,2,3110702,10.0,10.0,0.0
2023,3,3110702,10.0,10.0,0.0
2023,1,3110627,19.0,19.0,0.0
2023,2,3110627,19.0,19.0,0.0
2023,3,3110627,19.0,19.0,0.0
2023,1,3110628,10.0,10.0,0.0
2023,2,3110628,10.0,10.0,0.0
2023,3,3110628,10.0,10.0,0.0
2023,1,3110629,2.0,2.0,0.0
2023,2,3110629,2.0,2.0,0.0
2023,3,3110629,2.0,2.0,0.0
2023,1,3110630,29.0,29.0,0.0
2023,2,3110630,29.0,29.0,0.0
2023,3,3110630,29.0,29.0,0.0
2023,1,3110631,7.0,7.0,0.0
2023,2,3110631,7.0,7.0,0.0
2023,3,3110631,7.0,7.0,0.0
2023,1,3110656,67.0,67.0,0.0
2023,3,3110656,67.0,67.0,0.0
2023,1,3110657,21.0,21.0,0.0
2023,2,3110657,21.0,21.0,0.0
2023,3,3110657,21.0,21.0,0.0
2023,1,3110658,28.0,28.0,0.0
2023,2,3110658,28.0,28.0,0.0
2023,3,3110658,28.0,28.0,0.0
2023,1,3110659,38.0,38.0,0.0
2023,2,3110659,38.0,38.0,0.0
2023,3,3110659,38.0,38.0,0.0
2023,1,3110714,48.0,48.0,0.0
2023,2,3110714,48.0,48.0,0.0
2023,3,3110714,48.0,48.0,0.0
2023,1,3110727,12.0,12.0,0.0
2023,2,3110727,12.0,12.0,0.0
2023,3,3110727,12.0,12.0,0.0
2023,1,3110728,12.0,12.0,0.0
2023,2,3110728,12.0,12.0,0.0
2023,3,3110728,12.0,12.0,0.0
2023,1,3110729,36.0,36.0,0.0
2023,2,3110729,36.0,36.0,0.0
2023,3,3110729,36.0,36.0,0.0
2023,1,3110777,5.0,5.0,0.0
2023,2,3110777,5.0,5.0,0.0
2023,3,3110777,5.0,5.0,0.0
2023,1,3110753,36.0,36.0,0.0
2023,2,3110753,36.0,36.0,0.0
2023,3,3110753,36.0,36.0,0.0
2023,1,3110754,24.0,24.0,0.0
2023,2,3110754,24.0,24.0,0.0
2023,3,3110754,24.0,24.0,0.0
2023,1,3110687,24.0,24.0,0.0
2023,2,3110687,24.0,24.0,0.0
2023,3,3110018,22.0,22.0,0.0
2023,3,3110687,24.0,24.0,0.0
2023,1,3110688,8.0,8.0,0.0
2023,2,3110688,8.0,8.0,0.0
2023,3,3110688,8.0,8.0,0.0
2023,1,3110715,6.0,6.0,0.0
2023,2,3110715,6.0,6.0,0.0
2023,3,3110715,6.0,6.0,0.0
2023,1,3110716,15.0,15.0,0.0
2023,2,3110716,15.0,15.0,0.0
2023,3,3110716,15.0,15.0,0.0
2023,1,3110717,64.0,64.0,0.0
2023,2,3110717,64.0,64.0,0.0
2023,3,3110717,64.0,64.0,0.0
2023,1,3110671,12.0,12.0,0.0
2023,2,3110671,12.0,12.0,0.0
2023,3,3110671,12.0,12.0,0.0
2023,1,3110672,6.0,6.0,0.0
2023,2,3110672,6.0,6.0,0.0
2023,3,3110672,6.0,6.0,0.0
2023,1,3110673,12.0,12.0,0.0
2023,2,3110673,12.0,12.0,0.0
2023,3,3110673,12.0,12.0,0.0
2023,1,3110813,25.0,25.0,0.0
2023,2,3110813,25.0,25.0,0.0
2023,3,3110813,25.0,25.0,0.0
2023,1,3110814,30.0,30.0,0.0
2023,2,3110814,30.0,30.0,0.0
2023,3,3110814,30.0,30.0,0.0
2023,1,3110649,16.0,16.0,0.0
2023,2,3110649,16.0,16.0,0.0
2023,3,3110649,16.0,16.0,0.0
2023,1,3110740,16.0,16.0,0.0
2023,3,3110740,16.0,16.0,0.0
2023,1,3110741,17.0,17.0,0.0
2023,2,3110741,17.0,17.0,0.0
2023,3,3110741,17.0,17.0,0.0
2023,1,3110742,12.0,12.0,0.0
2023,2,3110742,12.0,12.0,0.0
2023,3,3110742,12.0,12.0,0.0
2023,1,3110798,10.0,10.0,0.0
2023,2,3110798,10.0,10.0,0.0
2023,3,3110798,10.0,10.0,0.0
2023,1,3110765,4.0,4.0,0.0
2023,2,3110765,4.0,4.0,0.0
2023,3,3110765,4.0,4.0,0.0
2023,1,3110766,5.0,5.0,0.0
2023,2,3110766,5.0,5.0,0.0
2023,3,3110766,5.0,5.0,0.0
2023,1,3110767,3.0,3.0,0.0
2023,2,3110767,3.0,3.0,0.0
2023,3,3110767,3.0,3.0,0.0
2023,1,3110600,17.0,17.0,0.0
2023,2,3110600,17.0,17.0,0.0
2023,3,3110600,17.0,17.0,0.0
2023,1,3110466,11.0,11.0,0.0
2023,2,3110466,11.0,11.0,0.0
2023,3,3110466,11.0,11.0,0.0
2023,1,3110467,32.0,32.0,0.0
2023,2,3110467,32.0,32.0,0.0
2023,3,3110467,32.0,32.0,0.0
2023,1,3110514,4.0,4.0,0.0
2023,2,3110514,4.0,4.0,0.0
2023,3,3110514,4.0,4.0,0.0
2023,1,3110650,6.0,6.0,0.0
2023,2,3110650,6.0,6.0,0.0
2023,3,3110650,6.0,6.0,0.0
2023,1,3110651,19.0,19.0,0.0
2023,2,3110651,19.0,19.0,0.0
2023,3,3110651,19.0,19.0,0.0
2023,1,3110652,23.0,23.0,0.0
2023,2,3110652,23.0,23.0,0.0
2023,3,3110652,23.0,23.0,0.0
2023,1,3110799,2.0,2.0,0.0
2023,2,3110799,2.0,2.0,0.0
2023,3,3110799,2.0,2.0,0.0
2023,1,3110800,1.0,1.0,0.0
2023,2,3110800,1.0,1.0,0.0
2023,3,3110800,1.0,1.0,0.0
2023,1,3110802,9.0,9.0,0.0
2023,2,3110802,9.0,9.0,0.0
2023,3,3110802,9.0,9.0,0.0
2023,1,3110601,20.0,20.0,0.0
2023,2,3110601,20.0,20.0,0.0
2023,3,3110601,20.0,20.0,0.0
2023,1,3110602,13.0,13.0,0.0
2023,2,3110602,13.0,13.0,0.0
2023,3,3110602,13.0,13.0,0.0
2023,1,3110603,9.0,9.0,0.0
2023,2,3110603,9.0,9.0,0.0
2023,3,3110603,9.0,9.0,0.0
2023,1,3110660,59.0,59.0,0.0
2023,2,3110660,59.0,59.0,0.0
2023,3,3110660,59.0,59.0,0.0
2023,1,3110778,39.0,39.0,0.0
2023,2,3110778,39.0,39.0,0.0
2023,3,3110778,39.0,39.0,0.0
2023,1,3110611,10.0,10.0,0.0
2023,2,3110611,10.0,10.0,0.0
2023,3,3110611,10.0,10.0,0.0
2023,1,3110784,7.0,7.0,0.0
2023,2,3110784,7.0,7.0,0.0
2023,3,3110784,7.0,7.0,0.0
2023,1,3110785,20.0,20.0,0.0
2023,2,3110785,20.0,20.0,0.0
2023,3,3110785,20.0,20.0,0.0
2023,1,3110617,10.0,10.0,0.0
2023,2,3110617,10.0,10.0,0.0
2023,3,3110617,10.0,10.0,0.0
2023,1,3110618,5.0,5.0,0.0
2023,2,3110618,5.0,5.0,0.0
2023,3,3110618,5.0,5.0,0.0
2023,1,3110619,2.0,2.0,0.0
2023,2,3110619,2.0,2.0,0.0
2023,3,3110619,2.0,2.0,0.0
2023,1,3110632,20.0,20.0,0.0
2023,2,3110632,20.0,20.0,0.0
2023,3,3110632,20.0,20.0,0.0
2023,1,3110633,11.0,11.0,0.0
2023,2,3110633,11.0,11.0,0.0
2023,3,3110633,11.0,11.0,0.0
