기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권배후지_코드,상권배후지_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
20221,A,골목상권,3110949,한남IC,58,240,95,87,86,57,0,97,66,83,24,21,274,86,925966086
20214,A,골목상권,3110949,한남IC,58,240,95,87,86,57,0,97,66,83,24,21,274,86,925966086
20213,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20212,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20211,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20204,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20203,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20202,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20201,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20194,A,골목상권,3110949,한남IC,63,360,510,454,373,64,0,213,156,57,52,39,1244,83,656250673
20224,A,골목상권,3110950,논현역 7번,93,357,113,100,83,193,6,134,122,59,42,72,411,115,782013577
20223,A,골목상권,3110950,논현역 7번,96,380,114,101,83,195,6,143,136,59,43,72,414,114,771673828
20222,A,골목상권,3110950,논현역 7번,96,380,114,101,83,195,6,143,136,59,43,72,414,114,771673828
20221,A,골목상권,3110950,논현역 7번,96,380,114,101,83,195,6,143,136,59,43,72,414,114,771673828
20214,A,골목상권,3110950,논현역 7번,96,380,114,101,83,195,6,143,136,59,43,72,414,114,771673828
20213,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20212,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20211,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20204,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20203,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20202,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20201,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20194,A,골목상권,3110950,논현역 7번,98,999,335,241,89,211,26,264,400,55,328,84,718,114,623366695
20224,A,골목상권,3110951,신사은행나무공원,59,353,105,38,14,8,3,149,166,56,64,24,56,55,326188380
20223,A,골목상권,3110951,신사은행나무공원,64,395,106,38,15,8,3,173,178,61,66,24,57,54,320791533
20222,A,골목상권,3110951,신사은행나무공원,64,395,106,38,15,8,3,173,178,61,66,24,57,54,320791533
20221,A,골목상권,3110951,신사은행나무공원,64,395,106,38,15,8,3,173,178,61,66,24,57,54,320791533
20214,A,골목상권,3110951,신사은행나무공원,64,395,106,38,15,8,3,173,178,61,66,24,57,54,320791533
20213,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20212,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20211,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20204,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20203,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20202,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20201,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20194,A,골목상권,3110951,신사은행나무공원,68,500,122,52,15,9,7,302,177,85,45,23,59,53,265816442
20224,A,골목상권,3110952,논현목련공원,142,1028,131,38,15,47,1,470,465,116,68,60,79,54,314938237
20223,A,골목상권,3110952,논현목련공원,149,1066,165,38,15,47,1,496,477,117,101,60,79,54,314718749
20222,A,골목상권,3110952,논현목련공원,149,1066,165,38,15,47,1,496,477,117,101,60,79,54,314718749
20221,A,골목상권,3110952,논현목련공원,149,1066,165,38,15,47,1,496,477,117,101,60,79,54,314718749
20214,A,골목상권,3110952,논현목련공원,149,1066,165,38,15,47,1,496,477,117,101,60,79,54,314718749
20213,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20212,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20211,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20204,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20203,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20202,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20201,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20194,A,골목상권,3110952,논현목련공원,149,1439,175,50,15,53,23,704,665,114,125,34,67,56,284140699
20224,A,골목상권,3110953,학동근린공원,105,516,121,51,74,177,2,221,231,78,50,20,337,100,681046040
20223,A,골목상권,3110953,학동근린공원,113,572,125,52,74,181,2,245,255,87,53,20,342,98,680356027
20222,A,골목상권,3110953,학동근린공원,113,572,125,52,74,181,2,245,255,87,53,20,342,98,680356027
20221,A,골목상권,3110953,학동근린공원,113,572,125,52,74,181,2,245,255,87,53,20,342,98,680356027
20214,A,골목상권,3110953,학동근린공원,113,572,125,52,74,181,2,245,255,87,53,20,342,98,680356027
20213,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20212,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20211,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20204,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20203,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20202,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20201,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20194,A,골목상권,3110953,학동근린공원,119,958,200,102,85,197,19,376,531,98,63,40,415,99,554426568
20224,A,골목상권,3110954,국기원,35,191,30,33,24,18,0,122,51,36,14,8,65,86,439751108
20223,A,골목상권,3110954,국기원,35,191,30,33,24,18,0,122,51,36,14,8,65,86,439751108
20222,A,골목상권,3110954,국기원,35,191,30,33,24,18,0,122,51,36,14,8,65,86,439751108
20221,A,골목상권,3110954,국기원,35,191,30,33,24,18,0,122,51,36,14,8,65,86,439751108
20214,A,골목상권,3110954,국기원,35,191,30,33,24,18,0,122,51,36,14,8,65,86,439751108
20213,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20212,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20211,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20204,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20203,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20202,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20201,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20194,A,골목상권,3110954,국기원,42,340,31,39,30,18,5,244,88,34,21,39,27,78,329149000
20224,A,골목상권,3110955,논현초등학교,360,2717,426,121,56,44,18,1292,1222,330,151,126,225,50,294658783
20223,A,골목상권,3110955,논현초등학교,373,2808,462,123,56,44,18,1348,1255,334,185,128,225,50,293914513
20222,A,골목상권,3110955,논현초등학교,373,2808,462,123,56,44,18,1348,1255,334,185,128,225,50,293914513
20221,A,골목상권,3110955,논현초등학교,373,2808,462,123,56,44,18,1348,1255,334,185,128,225,50,293914513
20214,A,골목상권,3110955,논현초등학교,373,2808,462,123,56,44,18,1348,1255,334,185,128,225,50,293914513
20213,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20212,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20211,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20204,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20203,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20202,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20201,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20194,A,골목상권,3110955,논현초등학교,363,3434,627,212,77,51,76,2104,1239,299,242,195,246,52,261982891
20224,A,골목상권,3110956,언주역 8번,102,689,138,51,18,20,1,376,264,86,50,15,124,62,361905978
20223,A,골목상권,3110956,언주역 8번,107,743,139,51,18,20,4,412,279,87,50,15,124,61,353571338
20222,A,골목상권,3110956,언주역 8번,107,743,139,51,18,20,4,412,279,87,50,15,124,61,353571338
20221,A,골목상권,3110956,언주역 8번,107,743,139,51,18,20,4,412,279,87,50,15,124,61,353571338
20214,A,골목상권,3110956,언주역 8번,107,743,139,51,18,20,4,412,279,87,50,15,124,61,353571338
20213,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20212,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20211,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20204,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20203,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20202,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20201,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20194,A,골목상권,3110956,언주역 8번,111,1088,260,86,23,20,17,726,330,109,51,132,112,60,292802366
20224,A,골목상권,3111048,천호역 1번(천호문구완구거리),116,774,123,25,19,0,18,465,334,64,5,21,34,49,219261287
20223,A,골목상권,3111048,천호역 1번(천호문구완구거리),116,774,123,25,19,0,18,465,334,64,5,21,34,49,219261287
20222,A,골목상권,3111048,천호역 1번(천호문구완구거리),116,774,123,25,19,0,18,465,334,64,5,21,34,49,219261287
20221,A,골목상권,3111048,천호역 1번(천호문구완구거리),116,774,123,25,19,0,18,465,334,64,5,21,34,49,219261287
20214,A,골목상권,3111048,천호역 1번(천호문구완구거리),116,774,123,25,19,0,18,465,334,64,5,21,34,49,219261287
20213,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20212,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20211,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20204,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20203,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20202,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20201,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20194,A,골목상권,3111048,천호역 1번(천호문구완구거리),106,899,229,239,96,10,30,431,363,168,185,223,73,51,217136365
20224,A,골목상권,3111049,천호지구대(천호동자전거거리),240,1794,316,53,20,0,52,923,911,149,30,20,98,49,232528086
20223,A,골목상권,3111049,천호지구대(천호동자전거거리),240,1794,316,53,20,0,52,923,911,149,30,20,98,49,232528086
20222,A,골목상권,3111049,천호지구대(천호동자전거거리),240,1794,316,53,20,0,52,923,911,149,30,20,98,49,232528086
20221,A,골목상권,3111049,천호지구대(천호동자전거거리),240,1794,316,53,20,0,52,923,911,149,30,20,98,49,232528086
20214,A,골목상권,3111049,천호지구대(천호동자전거거리),240,1794,316,53,20,0,52,923,911,149,30,20,98,49,232528086
20213,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20212,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20211,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20204,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20203,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20202,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20201,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20194,A,골목상권,3111049,천호지구대(천호동자전거거리),218,1905,607,250,92,6,85,1047,959,258,307,184,20,50,218156497
20224,A,골목상권,3110863,난우초등학교,409,3274,367,33,4,0,824,2420,352,45,16,21,0,51,141540970
20223,A,골목상권,3110863,난우초등학교,410,3281,367,33,4,0,824,2427,352,45,16,21,0,51,141555362
20222,A,골목상권,3110863,난우초등학교,410,3281,367,33,4,0,824,2427,352,45,16,21,0,51,141555362
20221,A,골목상권,3110863,난우초등학교,410,3281,367,33,4,0,824,2427,352,45,16,21,0,51,141555362
20214,A,골목상권,3110863,난우초등학교,410,3281,367,33,4,0,824,2427,352,45,16,21,0,51,141555362
20213,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20212,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20211,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20204,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20203,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20202,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20201,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20194,A,골목상권,3110863,난우초등학교,413,3637,680,77,4,0,1100,2528,552,206,12,0,0,51,133563397
20224,A,골목상권,3111021,방이역 4번,546,3475,1087,218,141,79,138,1283,1985,869,143,59,523,59,304120136
20223,A,골목상권,3111021,방이역 4번,548,3479,1088,224,141,79,138,1284,1988,875,144,59,523,59,304086501
20222,A,골목상권,3111021,방이역 4번,548,3479,1088,224,141,79,138,1284,1988,875,144,59,523,59,304086501
20221,A,골목상권,3111021,방이역 4번,548,3479,1088,224,141,79,138,1284,1988,875,144,59,523,59,304086501
20214,A,골목상권,3111021,방이역 4번,548,3479,1088,224,141,79,138,1284,1988,875,144,59,523,59,304086501
20213,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20212,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20211,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20204,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20203,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20202,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20201,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20194,A,골목상권,3111021,방이역 4번,546,3641,2650,890,223,105,254,1635,2134,658,239,908,1681,59,262440928
20224,A,골목상권,3111022,석촌중학교(방이육교),236,1354,570,179,118,61,108,588,658,225,59,34,610,65,399184552
20223,A,골목상권,3111022,석촌중학교(방이육교),236,1366,582,179,118,61,108,592,666,225,59,34,622,65,399499375
20222,A,골목상권,3111022,석촌중학교(방이육교),236,1366,582,179,118,61,108,592,666,225,59,34,622,65,399499375
20221,A,골목상권,3111022,석촌중학교(방이육교),236,1366,582,179,118,61,108,592,666,225,59,34,622,65,399499375
20214,A,골목상권,3111022,석촌중학교(방이육교),236,1366,582,179,118,61,108,592,666,225,59,34,622,65,399499375
20213,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20212,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20211,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20204,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20203,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20202,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20201,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20194,A,골목상권,3111022,석촌중학교(방이육교),242,1783,2003,999,333,236,165,828,643,252,681,607,2178,65,311304629
20224,A,골목상권,3111023,문정역 1번,257,1844,431,32,3,1,171,888,747,292,81,37,95,49,247591826
20223,A,골목상권,3111023,문정역 1번,258,1850,432,32,3,1,171,892,749,292,82,37,95,49,247417692
